date,fullVisitorId,channel,campaign,source,medium,device_category,country,totals_hits,totals_pageviews,totals_timeOnSite,revenue_usd,lead,customer
2018-04-21,sample_002101,Paid Search,(not set),paid_search,paid,tablet,United States,3,1,14,0.0,0,0
2017-08-08,sample_002102,Referral,content syndication,referral,referral,desktop,Canada,12,4,465,12.99,1,1
2017-08-16,sample_002103,Organic Search,partner launch,organic_search,organic,desktop,United States,8,2,12,0.0,1,0
2017-12-30,sample_002104,Organic Search,brand,organic_search,organic,desktop,Australia,5,1,8,0.0,1,0
2017-12-27,sample_002105,Social,content syndication,social,referral,tablet,United States,9,1,53,0.0,1,0
2018-05-09,sample_002106,Organic Search,(not set),organic_search,organic,mobile,United Kingdom,8,2,42,0.0,1,0
2017-11-10,sample_002107,Organic Search,summer remarketing,organic_search,organic,mobile,United States,8,2,16,0.0,1,0
2017-12-21,sample_002108,Referral,(not set),referral,referral,tablet,United Kingdom,9,2,9,0.0,1,0
2017-08-24,sample_002109,Social,(not set),social,referral,desktop,United States,8,2,22,0.0,1,0
2018-06-28,sample_002110,Organic Search,summer remarketing,organic_search,organic,desktop,India,2,1,50,0.0,0,0
2018-03-17,sample_002111,Organic Search,content syndication,organic_search,organic,desktop,Germany,16,12,860,0.0,1,0
2018-06-11,sample_002112,Organic Search,brand,organic_search,organic,desktop,Germany,7,1,31,0.0,1,0
2017-10-12,sample_002113,Organic Search,content syndication,organic_search,organic,desktop,Germany,4,2,29,0.0,0,0
2018-04-28,sample_002114,Referral,content syndication,referral,referral,desktop,Australia,8,1,38,0.0,1,0
2017-09-07,sample_002115,Referral,(not set),referral,referral,desktop,Canada,4,2,28,0.0,0,0
2018-02-10,sample_002116,Paid Search,content syndication,paid_search,paid,desktop,India,1,1,10,0.0,0,0
2018-01-31,sample_002117,Social,(not set),social,referral,desktop,United Kingdom,7,1,5,0.0,1,0
2017-08-03,sample_002118,Paid Search,summer remarketing,paid_search,paid,mobile,Canada,4,2,9,0.0,0,0
2018-01-08,sample_002119,Organic Search,brand,organic_search,organic,tablet,Australia,8,7,757,0.0,1,0
2018-02-14,sample_002120,Paid Search,partner launch,paid_search,paid,mobile,Australia,9,1,48,0.0,1,0
2017-09-17,sample_002121,Organic Search,brand,organic_search,organic,mobile,India,7,1,22,0.0,1,0
2018-04-02,sample_002122,Organic Search,summer remarketing,organic_search,organic,desktop,United Kingdom,2,2,50,0.0,0,0
2017-10-07,sample_002123,Organic Search,summer remarketing,organic_search,organic,desktop,United States,7,2,36,0.0,1,0
2018-04-16,sample_002124,Paid Search,(not set),paid_search,paid,desktop,Canada,3,1,28,0.0,0,0
2017-08-10,sample_002125,Direct,(not set),direct,referral,tablet,United Kingdom,11,6,489,0.0,1,0
2017-11-17,sample_002126,Paid Search,partner launch,paid_search,paid,mobile,India,4,2,37,0.0,0,0
2017-12-22,sample_002127,Paid Search,summer remarketing,paid_search,paid,desktop,Australia,13,11,234,0.0,1,0
2017-12-02,sample_002128,Direct,(not set),direct,referral,desktop,United Kingdom,7,1,39,0.0,1,0
2017-08-31,sample_002129,Paid Search,summer remarketing,paid_search,paid,mobile,Germany,2,1,12,0.0,0,0
2018-06-09,sample_002130,Display,content syndication,display,referral,desktop,India,2,1,25,0.0,0,0
2017-08-23,sample_002131,Organic Search,brand,organic_search,organic,mobile,India,2,2,41,0.0,0,0
2018-03-25,sample_002132,Organic Search,summer remarketing,organic_search,organic,desktop,Canada,2,2,5,0.0,0,0
2018-07-01,sample_002133,Social,summer remarketing,social,referral,desktop,United Kingdom,10,2,50,0.0,1,0
2018-06-27,sample_002134,Organic Search,partner launch,organic_search,organic,desktop,Germany,8,2,42,0.0,1,0
2018-02-28,sample_002135,Organic Search,content syndication,organic_search,organic,desktop,United States,9,2,54,0.0,1,0
2017-09-15,sample_002136,Referral,partner launch,referral,referral,tablet,United Kingdom,8,1,17,0.0,1,0
2017-09-06,sample_002137,Organic Search,partner launch,organic_search,organic,desktop,Germany,6,1,54,0.0,1,0
2018-07-17,sample_002138,Organic Search,summer remarketing,organic_search,organic,desktop,Australia,5,2,55,0.0,1,0
2018-04-26,sample_002139,Paid Search,(not set),paid_search,paid,mobile,Germany,4,2,31,0.0,0,0
2017-12-18,sample_002140,Organic Search,partner launch,organic_search,organic,tablet,Germany,9,2,17,0.0,1,0
2017-12-07,sample_002141,Organic Search,summer remarketing,organic_search,organic,mobile,India,9,1,24,0.0,1,0
2018-02-12,sample_002142,Referral,(not set),referral,referral,tablet,Germany,8,2,13,0.0,1,0
2017-08-28,sample_002143,Organic Search,content syndication,organic_search,organic,desktop,United Kingdom,2,2,30,0.0,0,0
2018-01-28,sample_002144,Paid Search,(not set),paid_search,paid,desktop,India,4,1,41,0.0,0,0
2018-05-04,sample_002145,Paid Search,summer remarketing,paid_search,paid,tablet,Canada,3,2,7,0.0,0,0
2018-07-08,sample_002146,Direct,content syndication,direct,referral,tablet,Germany,5,4,543,0.0,1,0
2018-07-18,sample_002147,Organic Search,(not set),organic_search,organic,desktop,Canada,9,2,48,0.0,1,0
2017-10-30,sample_002148,Direct,(not set),direct,referral,desktop,United Kingdom,11,8,392,0.0,1,0
2017-08-01,sample_002149,Direct,summer remarketing,direct,referral,mobile,Germany,8,1,25,0.0,1,0
2017-08-31,sample_002150,Referral,summer remarketing,referral,referral,desktop,United States,2,1,25,0.0,0,0
2017-11-02,sample_002151,Organic Search,summer remarketing,organic_search,organic,mobile,Germany,9,2,45,0.0,1,0
2017-12-23,sample_002152,Organic Search,brand,organic_search,organic,desktop,India,8,1,50,0.0,1,0
2018-05-09,sample_002153,Paid Search,(not set),paid_search,paid,desktop,Australia,2,2,19,0.0,0,0
2018-02-18,sample_002154,Organic Search,(not set),organic_search,organic,desktop,Australia,5,1,54,0.0,1,0
2018-05-24,sample_002155,Organic Search,(not set),organic_search,organic,desktop,Canada,1,1,18,0.0,0,0
2018-07-24,sample_002156,Paid Search,partner launch,paid_search,paid,tablet,Australia,9,1,24,0.0,1,0
2017-11-22,sample_002157,Social,brand,social,referral,tablet,United Kingdom,9,1,27,0.0,1,0
2018-07-18,sample_002158,Social,(not set),social,referral,mobile,United States,8,2,9,0.0,1,0
2018-04-07,sample_002159,Organic Search,partner launch,organic_search,organic,mobile,Canada,7,1,41,0.0,1,0
2018-05-07,sample_002160,Organic Search,brand,organic_search,organic,desktop,Australia,2,2,54,0.0,0,0
2018-04-14,sample_002161,Display,summer remarketing,display,referral,desktop,United Kingdom,4,1,41,0.0,0,0
2018-02-08,sample_002162,Paid Search,summer remarketing,paid_search,paid,mobile,India,16,10,846,0.0,1,0
2017-11-20,sample_002163,Organic Search,content syndication,organic_search,organic,desktop,India,2,1,36,0.0,0,0
2017-10-06,sample_002164,Organic Search,brand,organic_search,organic,mobile,United Kingdom,8,1,39,0.0,1,0
2018-06-18,sample_002165,Paid Search,summer remarketing,paid_search,paid,desktop,India,4,1,55,0.0,0,0
2017-09-18,sample_002166,Organic Search,(not set),organic_search,organic,desktop,Canada,1,1,46,0.0,0,0
2017-08-03,sample_002167,Organic Search,(not set),organic_search,organic,mobile,India,10,2,21,0.0,1,0
2017-09-29,sample_002168,Organic Search,summer remarketing,organic_search,organic,desktop,United States,3,1,44,0.0,0,0
2018-01-19,sample_002169,Social,partner launch,social,referral,tablet,Germany,7,2,53,0.0,1,0
2018-05-06,sample_002170,Referral,partner launch,referral,referral,desktop,Germany,2,1,15,0.0,0,0
2018-01-07,sample_002171,Direct,(not set),direct,referral,desktop,India,12,6,757,0.0,1,0
2017-10-12,sample_002172,Social,content syndication,social,referral,desktop,Canada,2,1,21,0.0,0,0
2018-07-22,sample_002173,Social,partner launch,social,referral,mobile,India,9,4,235,0.0,1,0
2017-11-05,sample_002174,Organic Search,partner launch,organic_search,organic,desktop,United Kingdom,3,1,9,0.0,0,0
2018-04-25,sample_002175,Referral,content syndication,referral,referral,mobile,United States,6,1,41,0.0,1,0
2017-09-27,sample_002176,Organic Search,(not set),organic_search,organic,desktop,Germany,7,2,40,0.0,1,0
2018-01-08,sample_002177,Direct,(not set),direct,referral,mobile,Australia,4,2,50,0.0,0,0
2018-04-22,sample_002178,Organic Search,partner launch,organic_search,organic,desktop,Germany,11,8,560,0.0,1,0
2017-09-04,sample_002179,Referral,brand,referral,referral,desktop,Canada,9,1,42,0.0,1,0
2017-12-20,sample_002180,Referral,brand,referral,referral,desktop,India,2,1,37,0.0,0,0
2018-04-02,sample_002181,Direct,brand,direct,referral,desktop,India,16,12,619,0.0,1,0
2017-10-19,sample_002182,Organic Search,partner launch,organic_search,organic,desktop,India,10,7,818,0.0,1,0
2017-09-03,sample_002183,Direct,brand,direct,referral,desktop,United States,5,2,49,0.0,1,0
2017-08-07,sample_002184,Direct,brand,direct,referral,desktop,Australia,5,1,50,0.0,1,0
2017-10-07,sample_002185,Organic Search,brand,organic_search,organic,desktop,United States,4,2,49,0.0,0,0
2017-11-08,sample_002186,Organic Search,summer remarketing,organic_search,organic,desktop,Canada,9,1,10,0.0,1,0
2018-02-25,sample_002187,Social,brand,social,referral,desktop,Germany,6,1,50,0.0,1,0
2018-03-14,sample_002188,Social,(not set),social,referral,desktop,India,9,1,19,0.0,1,0
2018-06-30,sample_002189,Direct,content syndication,direct,referral,desktop,United Kingdom,3,2,35,0.0,0,0
2017-08-21,sample_002190,Referral,summer remarketing,referral,referral,mobile,United States,14,11,192,0.0,1,0
2018-05-05,sample_002191,Organic Search,brand,organic_search,organic,mobile,United States,7,5,651,0.0,1,0
2018-03-03,sample_002192,Social,content syndication,social,referral,desktop,United Kingdom,8,2,40,0.0,1,0
2018-02-18,sample_002193,Referral,content syndication,referral,referral,desktop,Australia,7,1,19,0.0,1,0
2017-09-13,sample_002194,Social,partner launch,social,referral,mobile,United Kingdom,7,2,8,0.0,1,0
2017-12-09,sample_002195,Organic Search,partner launch,organic_search,organic,desktop,United Kingdom,12,9,771,0.0,1,0
2017-11-24,sample_002196,Direct,brand,direct,referral,mobile,Canada,8,2,15,0.0,1,0
2017-10-26,sample_002197,Organic Search,summer remarketing,organic_search,organic,desktop,India,2,1,23,0.0,0,0
2018-02-27,sample_002198,Organic Search,summer remarketing,organic_search,organic,mobile,United Kingdom,10,2,49,0.0,1,0
2017-09-21,sample_002199,Direct,partner launch,direct,referral,mobile,Canada,9,1,52,0.0,1,0
2018-06-13,sample_002200,Social,summer remarketing,social,referral,desktop,India,4,2,45,0.0,0,0
2018-07-31,sample_002201,Social,partner launch,social,referral,desktop,India,6,2,19,0.0,1,0
2017-12-01,sample_002202,Organic Search,(not set),organic_search,organic,mobile,United Kingdom,9,2,16,0.0,1,0
2017-11-29,sample_002203,Organic Search,(not set),organic_search,organic,desktop,India,1,1,49,0.0,0,0
2018-02-04,sample_002204,Organic Search,summer remarketing,organic_search,organic,mobile,Australia,2,2,28,0.0,0,0
2018-03-28,sample_002205,Organic Search,content syndication,organic_search,organic,mobile,Canada,9,2,26,0.0,1,0
2017-12-16,sample_002206,Paid Search,content syndication,paid_search,paid,mobile,India,5,2,28,0.0,1,0
2018-03-30,sample_002207,Organic Search,content syndication,organic_search,organic,tablet,United States,10,2,29,0.0,1,0
2017-12-22,sample_002208,Organic Search,partner launch,organic_search,organic,desktop,United States,11,3,784,0.0,1,0
2018-06-13,sample_002209,Organic Search,partner launch,organic_search,organic,mobile,Canada,6,1,16,0.0,1,0
2018-02-07,sample_002210,Organic Search,(not set),organic_search,organic,mobile,India,4,2,12,0.0,0,0
2017-12-20,sample_002211,Paid Search,(not set),paid_search,paid,desktop,Canada,5,1,16,0.0,1,0
2017-12-25,sample_002212,Social,brand,social,referral,desktop,India,10,2,42,0.0,1,0
2017-10-20,sample_002213,Referral,(not set),referral,referral,tablet,India,7,2,24,0.0,1,0
2018-02-28,sample_002214,Paid Search,(not set),paid_search,paid,desktop,United States,2,1,48,0.0,0,0
2018-07-18,sample_002215,Paid Search,(not set),paid_search,paid,mobile,United States,4,2,14,0.0,0,0
2018-05-09,sample_002216,Organic Search,summer remarketing,organic_search,organic,desktop,India,7,2,15,0.0,1,0
2018-07-03,sample_002217,Referral,summer remarketing,referral,referral,desktop,United Kingdom,10,2,34,0.0,1,0
2018-06-30,sample_002218,Referral,brand,referral,referral,mobile,Australia,8,1,17,0.0,1,0
2018-07-13,sample_002219,Referral,content syndication,referral,referral,desktop,Canada,4,2,19,0.0,0,0
2018-05-23,sample_002220,Paid Search,(not set),paid_search,paid,desktop,Canada,5,2,17,0.0,1,0
2017-09-01,sample_002221,Organic Search,(not set),organic_search,organic,mobile,Germany,10,8,519,0.0,1,0
2018-02-05,sample_002222,Organic Search,content syndication,organic_search,organic,desktop,India,1,1,6,0.0,0,0
2017-10-31,sample_002223,Referral,(not set),referral,referral,mobile,Canada,13,10,192,0.0,1,0
2017-11-25,sample_002224,Paid Search,partner launch,paid_search,paid,tablet,Canada,4,1,53,0.0,0,0
2018-07-22,sample_002225,Referral,content syndication,referral,referral,desktop,India,4,1,12,0.0,0,0
2018-01-27,sample_002226,Paid Search,partner launch,paid_search,paid,mobile,United States,4,2,51,0.0,0,0
2018-05-22,sample_002227,Direct,summer remarketing,direct,referral,mobile,Australia,6,1,13,0.0,1,0
2018-01-28,sample_002228,Display,brand,display,referral,mobile,India,4,1,14,0.0,0,0
2018-03-15,sample_002229,Paid Search,content syndication,paid_search,paid,desktop,United Kingdom,1,1,23,0.0,0,0
2017-11-22,sample_002230,Direct,partner launch,direct,referral,mobile,United States,7,1,32,0.0,1,0
2017-08-18,sample_002231,Organic Search,partner launch,organic_search,organic,desktop,Canada,10,10,593,4.99,1,1
2017-10-01,sample_002232,Paid Search,(not set),paid_search,paid,mobile,United States,7,1,7,0.0,1,0
2017-10-19,sample_002233,Paid Search,brand,paid_search,paid,desktop,Germany,9,1,48,0.0,1,0
2018-04-10,sample_002234,Direct,content syndication,direct,referral,mobile,United Kingdom,6,2,39,0.0,1,0
2018-01-14,sample_002235,Paid Search,brand,paid_search,paid,desktop,Australia,4,1,18,0.0,0,0
2017-10-22,sample_002236,Organic Search,summer remarketing,organic_search,organic,mobile,India,5,1,21,0.0,1,0
2018-07-10,sample_002237,Paid Search,content syndication,paid_search,paid,mobile,United Kingdom,3,1,51,0.0,0,0
2017-11-02,sample_002238,Organic Search,(not set),organic_search,organic,mobile,Australia,5,2,28,0.0,1,0
2017-12-03,sample_002239,Social,(not set),social,referral,mobile,Australia,5,2,9,0.0,1,0
2017-12-18,sample_002240,Paid Search,content syndication,paid_search,paid,desktop,United States,3,2,20,0.0,0,0
2017-11-26,sample_002241,Direct,(not set),direct,referral,mobile,India,9,1,25,0.0,1,0
2017-09-06,sample_002242,Social,content syndication,social,referral,desktop,United Kingdom,2,2,37,0.0,0,0
2018-03-31,sample_002243,Organic Search,(not set),organic_search,organic,mobile,Canada,6,2,55,0.0,1,0
2017-12-07,sample_002244,Organic Search,summer remarketing,organic_search,organic,mobile,Canada,6,1,10,0.0,1,0
2018-05-17,sample_002245,Organic Search,partner launch,organic_search,organic,mobile,United States,8,2,22,0.0,1,0
2017-09-16,sample_002246,Social,content syndication,social,referral,mobile,Germany,6,1,33,0.0,1,0
2017-11-03,sample_002247,Organic Search,content syndication,organic_search,organic,desktop,India,1,1,21,0.0,0,0
2018-07-08,sample_002248,Display,(not set),display,referral,desktop,Australia,3,2,13,0.0,0,0
2017-09-07,sample_002249,Organic Search,partner launch,organic_search,organic,tablet,Germany,8,2,34,0.0,1,0
2018-02-24,sample_002250,Direct,content syndication,direct,referral,desktop,India,5,2,9,0.0,1,0
2018-04-05,sample_002251,Paid Search,content syndication,paid_search,paid,desktop,Australia,3,1,33,0.0,0,0
2017-08-15,sample_002252,Direct,brand,direct,referral,desktop,United Kingdom,10,2,31,0.0,1,0
2017-11-15,sample_002253,Referral,(not set),referral,referral,tablet,Germany,5,2,12,0.0,1,0
2018-02-12,sample_002254,Paid Search,(not set),paid_search,paid,desktop,India,17,12,256,0.0,1,0
2017-10-21,sample_002255,Organic Search,summer remarketing,organic_search,organic,desktop,Canada,15,8,896,0.0,1,0
2018-05-16,sample_002256,Display,(not set),display,referral,mobile,Australia,9,2,5,0.0,1,0
2018-03-04,sample_002257,Organic Search,content syndication,organic_search,organic,tablet,Australia,6,2,39,0.0,1,0
2017-12-31,sample_002258,Paid Search,content syndication,paid_search,paid,mobile,India,3,2,31,0.0,0,0
2018-03-07,sample_002259,Social,summer remarketing,social,referral,mobile,India,3,3,486,0.0,1,0
2017-11-21,sample_002260,Organic Search,content syndication,organic_search,organic,desktop,India,13,7,701,0.0,1,0
2017-09-26,sample_002261,Paid Search,content syndication,paid_search,paid,mobile,Australia,4,2,41,0.0,0,0
2017-11-14,sample_002262,Organic Search,summer remarketing,organic_search,organic,desktop,United Kingdom,2,2,16,0.0,0,0
2018-04-28,sample_002263,Organic Search,(not set),organic_search,organic,desktop,India,7,1,24,0.0,1,0
2018-06-11,sample_002264,Referral,content syndication,referral,referral,desktop,United Kingdom,8,2,27,0.0,1,0
2017-12-05,sample_002265,Direct,summer remarketing,direct,referral,desktop,India,6,2,52,0.0,1,0
2017-09-07,sample_002266,Direct,partner launch,direct,referral,mobile,Germany,7,1,41,0.0,1,0
2018-06-08,sample_002267,Organic Search,summer remarketing,organic_search,organic,desktop,Canada,6,2,42,0.0,1,0
2017-12-17,sample_002268,Organic Search,partner launch,organic_search,organic,mobile,United States,3,1,19,0.0,0,0
2018-03-04,sample_002269,Organic Search,partner launch,organic_search,organic,desktop,Germany,9,1,46,0.0,1,0
2017-12-17,sample_002270,Referral,brand,referral,referral,desktop,United States,19,12,202,0.0,1,0
2018-04-03,sample_002271,Organic Search,summer remarketing,organic_search,organic,mobile,India,10,2,27,0.0,1,0
2018-02-28,sample_002272,Paid Search,(not set),paid_search,paid,desktop,India,3,1,7,0.0,0,0
